9,2.65
10,2.55
11,2.51
12,2.33
13,2.16
14,2.42
15,1.94
0,2.28
1,2.64
2,2.57
3,2.48
4,2.46
5,2.41
6,2.88
7,2.12
8,2.31
9,2.64
10,2.55
11,2.53
12,2.32
13,2.19
14,2.42
15,2.02
0,2.28
1,2.56
2,2.57
3,2.51
4,2.46
5,2.43
6,2.88
7,2.35
8,2.31
9,2.53
10,2.55
11,2.52
12,2.32
13,2.17
14,2.41
15,1.94
0,2.28
1,2.64
2,2.57
3,2.47
4,2.47
5,2.4
6,2.88
7,2.09
8,2.31
9,2.65
10,2.55
11,2.51
12,2.32
13,2.16
14,2.41
15,1.94
0,2.28
0,2.28
0,2.28
0,2.28
0,2.28
1,2.64
2,2.57
3,2.47
4,2.46
5,2.4
6,2.85
7,2.09
8,2.3
9,2.65
10,2.57
11,2.51
12,2.36
13,2.16
14,2.37
15,1.94
0,2.21
1,2.64
2,2.59
3,2.47
4,2.46
5,2.4
6,2.67
7,2.08
8,2.31
9,2.65
10,2.55
11,2.52
12,2.32
13,2.17
14,2.41
15,1.94
0,2.28
1,2.64
2,2.57
3,2.47
4,2.46
5,2.4
6,2.88
7,2.09
8,2.31
9,2.65
10,2.55
11,2.52
12,2.32
13,2.17
14,2.42
15,1.96
0,2.28
1,2.63
2,2.57
3,2.48
4,2.47
5,2.4
6,2.88
7,2.2
8,2.31
9,2.58
10,2.55
11,2.53
12,2.32
13,2.2
14,2.42
15,2.12
0,2.2624998
0,2.2624998
0,2.2624998
0,2.2624998
0,2.28
1,2.51
2,2.57
3,2.47
4,2.47
5,2.41
6,2.89
7,2.08
8,2.31
9,2.65
10,2.55
11,2.51
12,2.32
13,2.16
14,2.42
15,1.94
0,2.28
1,2.64
2,2.57
3,2.47
4,2.46
5,2.4
6,2.88
7,2.09
8,2.31
9,2.65
10,2.56
11,2.51
12,2.33
13,2.17
14,2.4
15,1.94
0,2.25
1,2.64
2,2.58
3,2.47
4,2.48
5,2.4
6,2.79
7,2.08
8,2.26
9,2.65
10,2.58
11,2.52
12,2.39
13,2.17
14,2.3
15,1.95
0,2.28
1,2.64
2,2.57
3,2.47
4,2.46
5,2.4
6,2.88
7,2.08
8,2.31
9,2.65
10,2.55
11,2.51
12,2.32
13,2.17
14,2.42
15,1.95
0,2.2725
0,2.2725
0,2.2725
0,2.2725
0,2.28
1,2.64
2,2.57
3,2.48
4,2.47
5,2.4
6,2.88
7,2.11
8,2.31
9,2.63
10,2.55
11,2.52
12,2.32
13,2.17
14,2.42
15,2.01
0,2.28
1,2.58
2,2.57
3,2.51
4,2.46
5,2.43
6,2.88
7,2.37
8,2.32
9,2.53
10,2.55
11,2.51
12,2.32
13,2.16
14,2.42
15,1.94
0,2.28
1,2.64
2,2.57
3,2.47
4,2.46
5,2.4
6,2.88
7,2.08
8,2.31
9,2.65
10,2.55
11,2.51
12,2.31
13,2.15
14,2.4
15,1.94
0,2.27
1,2.63
2,2.56
3,2.46
4,2.46
5,2.39
6,2.83
7,2.08
8,2.29
9,2.64
10,2.56
11,2.5
12,2.35
13,2.15
14,2.37
15,1.93
0,2.2775002
0,2.2775002
0,2.2775002
0,2.2775002
0,2.2
1,2.63
2,2.59
3,2.47
4,2.47
5,2.39
6,2.68
7,2.08
8,2.3
9,2.64
10,2.54
11,2.5
12,2.31
13,2.16
